AddressLine,Suburb,PostCode,PropertyType,BuildingSize,EER,BedRooms,Bathroosm,Parking,BlockSize,AgencyName,ListingDate,ContractDate,TransferDate,Purpose,UV_Value,TranserAmount
63 Southcott View,Coombs,2611,HOUSE,470,6,5,2,6,861.0,Hayman Partners,2022-11-03T00:00:00,2023-01-11T00:00:00,2023-02-20,SINGLE RESIDENTIAL DWELLING,722000.0,2200000.0
122/61 John Gorton Drive,Wright,2611,APARTMENT,101,6,2,2,2,17625.0,AM Property Agency,2022-11-17T00:00:00,2023-01-25T00:00:00,2023-02-20,TEMPORARY USE,53856.0,510000.0
12 Hazel Hawke Avenue,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,154.0,N/A,,2023-01-20T00:00:00,2023-02-20,SINGLE RESIDENTIAL DWELLING,,400000.0
16/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-30T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,836000.0
3/2 Terry Connolly Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4108.0,N/A,,2020-12-20T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,560000.0
35/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-07-05T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,329900.0
35/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-07-25T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,449900.0
4/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-25T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,420000.0
33/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-17T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,320000.0
15/43 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,3584.0,N/A,,2022-01-19T00:00:00,2023-02-20,MULTIPLE UNIT DWELLING,,335000.0
38/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2022-10-15T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,460000.0
103/2 Terry Connolly Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4108.0,N/A,,2021-05-10T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,311000.0
6 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,531.0,N/A,,2021-05-10T00:00:00,2023-02-17,SINGLE RESIDENTIAL DWELLING,,558000.0
27/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-19T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,470000.0
20/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-30T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,997972.0
35/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-18T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,460000.0
19/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2022-01-22T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,960000.0
105/2 Terry Connolly Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4108.0,N/A,,2022-04-01T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,335610.0
13/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-30T00:00:00,2023-02-17,MULTIPLE UNIT DWELLING,,792000.0
47 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,384.0,N/A,,2021-05-07T00:00:00,2023-02-16,SINGLE RESIDENTIAL DWELLING,,405000.0
9/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-30T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,806666.0
28/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-05T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,320000.0
36/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-09T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,460000.0
15/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-11-13T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,880000.0
6/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-30T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,430000.0
11/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-31T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,767600.0
24/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2022-12-05T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,450000.0
18/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-31T00:00:00,2023-02-16,MULTIPLE UNIT DWELLING,,822000.0
3/92 McMichael Terrace,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,3832.0,N/A,,2019-03-04T00:00:00,2023-02-15,MULTIPLE UNIT DWELLING,,419900.0
56 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,660.0,N/A,,2021-05-10T00:00:00,2023-02-15,SINGLE RESIDENTIAL DWELLING,,720000.0
34/0 Summerfield Close,Denman Prospect,2611,TOWNHOUSE,140,6,3,2,2,,Raine & Horne,2022-10-19T00:00:00,2023-02-15T00:00:00,,,,880000.0
4 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2022-01-28T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,495000.0
18 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,433.0,N/A,,2022-07-15T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,570000.0
21 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-10-06T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,610000.0
18 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,433.0,N/A,,2021-05-17T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,515000.0
21 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-06-02T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,485000.0
27 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-06-01T00:00:00,2023-02-14,SINGLE RESIDENTIAL DWELLING,,485000.0
14/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-31T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,878000.0
49 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,429.0,N/A,,2021-05-21T00:00:00,2023-02-13,SINGLE RESIDENTIAL DWELLING,,515000.0
4/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-03-11T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,330000.0
23/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-16T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,480000.0
8/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-11-20T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,820000.0
10 Klaus Moje Street,Whitlam,2611,N/A,N/A,N/A,N/A,N/A,N/A,450.0,N/A,,2022-12-21T00:00:00,2023-02-13,SINGLE RESIDENTIAL DWELLING,,1140000.0
117/2 Terry Connolly Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,4108.0,N/A,,2020-09-18T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,602000.0
8/1 Calaby Street,Coombs,2611,TOWNHOUSE,,6,2,2,2,4081.0,Hayman Partners,2022-10-20T00:00:00,2022-11-10T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,70950.0,682000.0
1/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-21T00:00:00,2023-02-13,MULTIPLE UNIT DWELLING,,440000.0
5 Ena Noel Street,Coombs,2611,HOUSE,,6,4,3,2,568.0,Maria Selleck Properties,2022-11-25T00:00:00,2022-12-15T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,1750000.0
8/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-01-20T00:00:00,2023-02-10,MULTIPLE UNIT DWELLING,,330000.0
8/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-10-28T00:00:00,2023-02-10,MULTIPLE UNIT DWELLING,,370000.0
25 Gornall Street,Wright,2611,TOWNHOUSE,105,4,3,2,2,306.0,Independent Woden,2022-11-10T00:00:00,2023-01-11T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,461000.0,749900.0
17 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,462.0,N/A,,2021-05-18T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,495000.0
7 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-04-22T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,515000.0
12/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2022-01-15T00:00:00,2023-02-10,MULTIPLE UNIT DWELLING,,840000.0
8/43 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,3584.0,N/A,,2022-02-20T00:00:00,2023-02-10,MULTIPLE UNIT DWELLING,,490000.0
57 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,485.0,N/A,,2021-04-15T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,477000.0
48 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,489.0,N/A,,2021-05-25T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,585000.0
25/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-15T00:00:00,2023-02-10,MULTIPLE UNIT DWELLING,,470000.0
25 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-06-01T00:00:00,2023-02-10,SINGLE RESIDENTIAL DWELLING,,485000.0
40/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-23T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,330000.0
21/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-14T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,420000.0
5/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-30T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,430000.0
22/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-28T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,470000.0
41/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-25T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,320000.0
31/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2022-01-16T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,530000.0
13 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,438.0,N/A,,2021-06-25T00:00:00,2023-02-09,SINGLE RESIDENTIAL DWELLING,,525000.0
19/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-01-18T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,330000.0
3/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-11-13T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,335000.0
42/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-02T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,330000.0
30/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-21T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,320000.0
8 Penketh Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,414.0,N/A,,2021-04-09T00:00:00,2023-02-09,SINGLE RESIDENTIAL DWELLING,,409000.0
5 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-04-19T00:00:00,2023-02-09,SINGLE RESIDENTIAL DWELLING,,515000.0
7/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-10-31T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,792000.0
29/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-24T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,320000.0
34/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-09-20T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,460000.0
37/2 Bamblett Rise,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,5750.0,N/A,,2021-11-26T00:00:00,2023-02-09,MULTIPLE UNIT DWELLING,,320000.0
21/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-03T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,381000.0
22/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-03T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,381000.0
28/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-07-08T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,330000.0
23/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-03T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,381000.0
17/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-03T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,381000.0
129/61 John Gorton Drive,Wright,2611,UNIT,,6,1,1,1,17625.0,Independent Woden,2022-11-29T00:00:00,2023-01-18T00:00:00,2023-02-08,TEMPORARY USE,53856.0,400000.0
25 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,217.0,N/A,,2023-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,2675000.0
27 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,222.0,N/A,,2021-03-09T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,267500.0
29 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,615.0,N/A,,2021-07-16T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,550000.0
34 Seekamp Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,470.0,N/A,,2023-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,2897500.0
14 Seekamp Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,210.0,N/A,,2023-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,2675000.0
6/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-16T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,330000.0
5/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-03-26T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,329900.0
7/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-12-16T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,330000.0
26/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-05-11T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,409900.0
9 Penketh Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,423.0,N/A,,2021-05-03T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,505000.0
G18/43 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,3584.0,N/A,,2022-04-11T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,475000.0
3 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,360.0,N/A,,2023-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,755000.0
13 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,210.0,N/A,,2013-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,1337500.0
6 Seekamp Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,348.0,N/A,,2023-01-18T00:00:00,2023-02-08,SINGLE RESIDENTIAL DWELLING,,755000.0
29/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-07-23T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,330000.0
25/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-05-11T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,409900.0
13/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-03-07T00:00:00,2023-02-08,MULTIPLE UNIT DWELLING,,330000.0
28/253 John Gorton Drive,Wright,2611,TOWNHOUSE,216,6,3,2,2,,HIVE Property,2022-11-30T00:00:00,2023-02-08T00:00:00,,,,900000.0
10/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-09-09T00:00:00,2023-02-07,MULTIPLE UNIT DWELLING,,360000.0
3/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-11-11T00:00:00,2023-02-07,MULTIPLE UNIT DWELLING,,330000.0
31/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-29T00:00:00,2023-02-07,MULTIPLE UNIT DWELLING,,329900.0
43 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,414.0,N/A,,2021-04-14T00:00:00,2023-02-07,SINGLE RESIDENTIAL DWELLING,,437000.0
31 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,773.0,N/A,,2022-08-25T00:00:00,2023-02-07,MULTIPLE UNIT DWELLING,,628000.0
10/43 Arthur Blakeley Way,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,3584.0,N/A,,2022-07-17T00:00:00,2023-02-06,MULTIPLE UNIT DWELLING,,540000.0
61 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,480.0,N/A,,2021-04-23T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,460000.0
29 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,891.0,N/A,,2023-01-17T00:00:00,2023-02-06,MULTIPLE UNIT DWELLING,,755000.0
13 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,477.0,N/A,,2021-04-21T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,570000.0
2 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,459.0,N/A,,2022-10-28T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,550000.0
54 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-05-17T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,515000.0
51 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,426.0,N/A,,2021-06-04T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,510000.0
33/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-05-20T00:00:00,2023-02-06,MULTIPLE UNIT DWELLING,,414900.0
73 Leontine Loop,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,426.0,N/A,,2018-09-25T00:00:00,2023-02-06,SINGLE RESIDENTIAL DWELLING,,440000.0
50/1 Bakewell Street,Coombs,2611,TOWNHOUSE,,4.1,4,3,2,,Edge Adil Iqbal,2023-01-15T00:00:00,2023-02-04T00:00:00,,,74925.0,845000.0
17 Mari Funaki Street,Whitlam,2611,HOUSE,,5.5,4,3,4,489.0,Luton Properties Manuka,2022-11-10T00:00:00,2023-02-03T00:00:00,,,,1550000.0
24 Argus Street,Wright,2611,HOUSE,218,6,5,3,2,450.0,Boris Property,2022-11-16T00:00:00,2023-02-03T00:00:00,,,593000.0,1120000.0
25/11 Felstead Vista,Denman Prospect,2611,TOWNHOUSE,,6,1,1,1,,Someday Property,2022-12-14T00:00:00,2023-02-03T00:00:00,,,102800.0,485000.0
32/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-10-10T00:00:00,2023-02-02,MULTIPLE UNIT DWELLING,,330000.0
8 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,384.0,N/A,,2021-05-03T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,440000.0
3 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-04-19T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,515000.0
11/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-12-20T00:00:00,2023-02-02,MULTIPLE UNIT DWELLING,,330000.0
15/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-12-20T00:00:00,2023-02-02,MULTIPLE UNIT DWELLING,,330000.0
19/115 McMichael Terrace,Denman Prospect,2611,TOWNHOUSE,163,6,4,2,2,,Distinct,2022-10-12T00:00:00,2023-02-02T00:00:00,,,,895000.0
3 Croll Street,Wright,2611,HOUSE,135,6,3,2,2,540.0,HIVE Property,2022-10-06T00:00:00,2022-10-29T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,644000.0,1300000.0
70 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,468.0,N/A,,2021-04-07T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,492000.0
10 Penketh Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-04-22T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,410000.0
39 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,384.0,N/A,,2021-05-06T00:00:00,2023-02-02,SINGLE RESIDENTIAL DWELLING,,405000.0
23/4 Foulkes Street,Denman Prospect,2611,TOWNHOUSE,112,6,3,2,2,,Independent Tuggeranong,2022-12-01T00:00:00,2023-02-02T00:00:00,,,,700000.0
25/11 Castan Street,Coombs,2611,TOWNHOUSE,,6,4,3,2,,Edge Dewi Radyanto,2022-12-01T00:00:00,2023-02-01T00:00:00,,,,790000.0
18/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2022-07-06T00:00:00,2023-02-01,MULTIPLE UNIT DWELLING,,309900.0
4 Penketh Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,414.0,N/A,,2021-04-09T00:00:00,2023-02-01,SINGLE RESIDENTIAL DWELLING,,409000.0
1/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-07-20T00:00:00,2023-02-01,MULTIPLE UNIT DWELLING,,330000.0
20/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-06-10T00:00:00,2023-02-01,MULTIPLE UNIT DWELLING,,414900.0
6 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-06-08T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,,495000.0
12 Penketh Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2022-08-25T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,,427000.0
63 Sibosado Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,423.0,N/A,,2021-04-21T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,,405000.0
23 Eggins Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,432.0,N/A,,2021-06-02T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,,485000.0
27/22 Cornelius Street,Coombs,2611,N/A,N/A,N/A,N/A,N/A,N/A,12360.0,N/A,,2021-04-14T00:00:00,2023-01-31,MULTIPLE UNIT DWELLING,,381000.0
18/221 John Gorton Drive,Wright,2611,N/A,N/A,N/A,N/A,N/A,N/A,4498.0,N/A,,2020-05-08T00:00:00,2023-01-31,MULTIPLE UNIT DWELLING,,489900.0
16 Kallir Street,Denman Prospect,2611,N/A,N/A,N/A,N/A,N/A,N/A,529.0,N/A,,2021-05-25T00:00:00,2023-01-31,SINGLE RESIDENTIAL DWELLING,,505000.0
